loan_id,Customer_ID,loan_start_date,tenure,installment_num,loan_amt,due_amt,paid_amt,overdue_amt,balance,snapshot_date,normalized_snapshot_date,bronze_ingestion_timestamp,bronze_source_file,bronze_processing_date
CUS_0x109b_2023_10_01,CUS_0x109b,1/10/2023,10,3,10000,1000,0,2000,9000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x10bb_2023_03_01,CUS_0x10bb,1/3/2023,10,10,10000,1000,1000,0,0,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x10d7_2023_12_01,CUS_0x10d7,1/12/2023,10,1,10000,1000,1000,0,9000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x10eb_2023_03_01,CUS_0x10eb,1/3/2023,10,10,10000,1000,1000,0,0,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x10ee_2023_06_01,CUS_0x10ee,1/6/2023,10,7,10000,1000,0,4000,7000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x10f9_2023_05_01,CUS_0x10f9,1/5/2023,10,8,10000,1000,1000,0,2000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x10fd_2023_12_01,CUS_0x10fd,1/12/2023,10,1,10000,1000,0,1000,10000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x10ff_2023_10_01,CUS_0x10ff,1/10/2023,10,3,10000,1000,1000,0,7000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1100_2023_10_01,CUS_0x1100,1/10/2023,10,3,10000,1000,0,1000,8000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1107_2023_11_01,CUS_0x1107,1/11/2023,10,2,10000,1000,0,2000,10000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1119_2023_05_01,CUS_0x1119,1/5/2023,10,8,10000,1000,0,7000,9000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x112f_2023_10_01,CUS_0x112f,1/10/2023,10,3,10000,1000,1000,0,7000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1130_2023_07_01,CUS_0x1130,1/7/2023,10,6,10000,1000,1000,0,4000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1132_2023_03_01,CUS_0x1132,1/3/2023,10,10,10000,1000,0,8000,8000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1134_2023_10_01,CUS_0x1134,1/10/2023,10,3,10000,1000,1000,0,7000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1135_2023_03_01,CUS_0x1135,1/3/2023,10,10,10000,1000,1000,0,0,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1136_2023_06_01,CUS_0x1136,1/6/2023,10,7,10000,1000,0,6000,9000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1139_2023_12_01,CUS_0x1139,1/12/2023,10,1,10000,1000,1000,0,9000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1154_2023_06_01,CUS_0x1154,1/6/2023,10,7,10000,1000,1000,0,3000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1156_2023_06_01,CUS_0x1156,1/6/2023,10,7,10000,1000,1000,0,3000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1168_2023_10_01,CUS_0x1168,1/10/2023,10,3,10000,1000,1000,0,7000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1169_2023_09_01,CUS_0x1169,1/9/2023,10,4,10000,1000,1000,0,6000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x117d_2023_09_01,CUS_0x117d,1/9/2023,10,4,10000,1000,1000,0,6000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x117f_2023_11_01,CUS_0x117f,1/11/2023,10,2,10000,1000,1000,0,8000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1182_2023_09_01,CUS_0x1182,1/9/2023,10,4,10000,1000,1000,0,6000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1192_2023_05_01,CUS_0x1192,1/5/2023,10,8,10000,1000,1000,0,2000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x119e_2023_06_01,CUS_0x119e,1/6/2023,10,7,10000,1000,1000,0,3000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x11a4_2023_11_01,CUS_0x11a4,1/11/2023,10,2,10000,1000,1000,0,8000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x11b1_2023_05_01,CUS_0x11b1,1/5/2023,10,8,10000,1000,1000,0,2000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x11c0_2023_08_01,CUS_0x11c0,1/8/2023,10,5,10000,1000,1000,0,5000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x11c6_2023_09_01,CUS_0x11c6,1/9/2023,10,4,10000,1000,1000,0,6000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x11c7_2023_03_01,CUS_0x11c7,1/3/2023,10,10,10000,1000,1000,0,0,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x11d1_2023_07_01,CUS_0x11d1,1/7/2023,10,6,10000,1000,1000,0,4000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x11eb_2023_07_01,CUS_0x11eb,1/7/2023,10,6,10000,1000,1000,0,4000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x11fc_2023_04_01,CUS_0x11fc,1/4/2023,10,9,10000,1000,1000,0,1000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1207_2023_12_01,CUS_0x1207,1/12/2023,10,1,10000,1000,1000,0,9000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x120c_2023_07_01,CUS_0x120c,1/7/2023,10,6,10000,1000,0,5000,9000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1216_2023_04_01,CUS_0x1216,1/4/2023,10,9,10000,1000,0,7000,8000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x123a_2023_03_01,CUS_0x123a,1/3/2023,10,10,10000,1000,0,9000,9000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x123d_2023_11_01,CUS_0x123d,1/11/2023,10,2,10000,1000,1000,0,8000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1246_2023_09_01,CUS_0x1246,1/9/2023,10,4,10000,1000,0,1000,7000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x124a_2023_07_01,CUS_0x124a,1/7/2023,10,6,10000,1000,1000,0,4000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1250_2023_12_01,CUS_0x1250,1/12/2023,10,1,10000,1000,1000,0,9000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1255_2023_08_01,CUS_0x1255,1/8/2023,10,5,10000,1000,1000,0,5000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1269_2024_01_01,CUS_0x1269,1/1/2024,10,0,10000,0,0,0,10000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1271_2023_03_01,CUS_0x1271,1/3/2023,10,10,10000,1000,1000,0,0,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1281_2023_11_01,CUS_0x1281,1/11/2023,10,2,10000,1000,1000,0,8000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1285_2023_04_01,CUS_0x1285,1/4/2023,10,9,10000,1000,1000,0,1000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x128e_2023_06_01,CUS_0x128e,1/6/2023,10,7,10000,1000,1000,0,3000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1290_2024_01_01,CUS_0x1290,1/1/2024,10,0,10000,0,0,0,10000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x12a7_2023_05_01,CUS_0x12a7,1/5/2023,10,8,10000,1000,1000,0,2000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x12a9_2023_05_01,CUS_0x12a9,1/5/2023,10,8,10000,1000,1000,0,2000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x12be_2023_04_01,CUS_0x12be,1/4/2023,10,9,10000,1000,1000,0,1000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x12bf_2023_09_01,CUS_0x12bf,1/9/2023,10,4,10000,1000,1000,0,6000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x12c1_2023_04_01,CUS_0x12c1,1/4/2023,10,9,10000,1000,0,7000,8000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x12ce_2023_07_01,CUS_0x12ce,1/7/2023,10,6,10000,1000,0,4000,8000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x12d1_2024_01_01,CUS_0x12d1,1/1/2024,10,0,10000,0,0,0,10000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x12d5_2024_01_01,CUS_0x12d5,1/1/2024,10,0,10000,0,0,0,10000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x12dd_2023_03_01,CUS_0x12dd,1/3/2023,10,10,10000,1000,1000,0,0,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x12e7_2023_10_01,CUS_0x12e7,1/10/2023,10,3,10000,1000,0,2000,9000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x12ea_2023_08_01,CUS_0x12ea,1/8/2023,10,5,10000,1000,1000,0,5000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x12ec_2023_09_01,CUS_0x12ec,1/9/2023,10,4,10000,1000,0,1000,7000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x12f2_2023_12_01,CUS_0x12f2,1/12/2023,10,1,10000,1000,1000,0,9000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x12fa_2023_11_01,CUS_0x12fa,1/11/2023,10,2,10000,1000,1000,0,8000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x130b_2023_04_01,CUS_0x130b,1/4/2023,10,9,10000,1000,1000,0,1000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1319_2023_06_01,CUS_0x1319,1/6/2023,10,7,10000,1000,1000,0,3000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1324_2023_03_01,CUS_0x1324,1/3/2023,10,10,10000,1000,0,7000,7000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1326_2023_08_01,CUS_0x1326,1/8/2023,10,5,10000,1000,0,2000,7000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1329_2023_06_01,CUS_0x1329,1/6/2023,10,7,10000,1000,1000,0,3000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1330_2023_09_01,CUS_0x1330,1/9/2023,10,4,10000,1000,0,2000,8000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x133e_2024_01_01,CUS_0x133e,1/1/2024,10,0,10000,0,0,0,10000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1340_2023_05_01,CUS_0x1340,1/5/2023,10,8,10000,1000,1000,0,2000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1348_2023_12_01,CUS_0x1348,1/12/2023,10,1,10000,1000,1000,0,9000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1355_2023_12_01,CUS_0x1355,1/12/2023,10,1,10000,1000,1000,0,9000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1358_2023_11_01,CUS_0x1358,1/11/2023,10,2,10000,1000,0,1000,9000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1367_2023_11_01,CUS_0x1367,1/11/2023,10,2,10000,1000,0,1000,9000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x136b_2023_03_01,CUS_0x136b,1/3/2023,10,10,10000,1000,0,7000,7000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x136c_2023_08_01,CUS_0x136c,1/8/2023,10,5,10000,1000,0,4000,9000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1383_2024_01_01,CUS_0x1383,1/1/2024,10,0,10000,0,0,0,10000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x138b_2023_12_01,CUS_0x138b,1/12/2023,10,1,10000,1000,1000,0,9000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x138e_2023_10_01,CUS_0x138e,1/10/2023,10,3,10000,1000,1000,0,7000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x138f_2023_08_01,CUS_0x138f,1/8/2023,10,5,10000,1000,0,3000,8000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x13b0_2023_07_01,CUS_0x13b0,1/7/2023,10,6,10000,1000,1000,0,4000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x13b2_2023_11_01,CUS_0x13b2,1/11/2023,10,2,10000,1000,1000,0,8000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x13bc_2023_11_01,CUS_0x13bc,1/11/2023,10,2,10000,1000,1000,0,8000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x13d1_2023_05_01,CUS_0x13d1,1/5/2023,10,8,10000,1000,0,6000,8000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x13d6_2023_07_01,CUS_0x13d6,1/7/2023,10,6,10000,1000,0,5000,9000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x13db_2023_12_01,CUS_0x13db,1/12/2023,10,1,10000,1000,1000,0,9000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x13de_2023_07_01,CUS_0x13de,1/7/2023,10,6,10000,1000,1000,0,4000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x13df_2023_03_01,CUS_0x13df,1/3/2023,10,10,10000,1000,0,6000,6000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x13e3_2023_12_01,CUS_0x13e3,1/12/2023,10,1,10000,1000,1000,0,9000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x13e7_2023_08_01,CUS_0x13e7,1/8/2023,10,5,10000,1000,0,3000,8000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x13eb_2023_05_01,CUS_0x13eb,1/5/2023,10,8,10000,1000,0,5000,7000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x13ec_2023_07_01,CUS_0x13ec,1/7/2023,10,6,10000,1000,1000,0,4000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x13ee_2023_03_01,CUS_0x13ee,1/3/2023,10,10,10000,1000,1000,0,0,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x13f6_2023_07_01,CUS_0x13f6,1/7/2023,10,6,10000,1000,1000,0,4000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1416_2023_11_01,CUS_0x1416,1/11/2023,10,2,10000,1000,1000,0,8000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x141c_2023_09_01,CUS_0x141c,1/9/2023,10,4,10000,1000,1000,0,6000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x141d_2023_04_01,CUS_0x141d,1/4/2023,10,9,10000,1000,1000,0,1000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x142f_2023_06_01,CUS_0x142f,1/6/2023,10,7,10000,1000,0,5000,8000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1430_2023_09_01,CUS_0x1430,1/9/2023,10,4,10000,1000,1000,0,6000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1431_2023_04_01,CUS_0x1431,1/4/2023,10,9,10000,1000,0,5000,6000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1439_2023_12_01,CUS_0x1439,1/12/2023,10,1,10000,1000,1000,0,9000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x143a_2023_08_01,CUS_0x143a,1/8/2023,10,5,10000,1000,1000,0,5000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x143c_2024_01_01,CUS_0x143c,1/1/2024,10,0,10000,0,0,0,10000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1441_2023_12_01,CUS_0x1441,1/12/2023,10,1,10000,1000,1000,0,9000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1453_2023_08_01,CUS_0x1453,1/8/2023,10,5,10000,1000,1000,0,5000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x145c_2023_06_01,CUS_0x145c,1/6/2023,10,7,10000,1000,0,5000,8000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1471_2023_08_01,CUS_0x1471,1/8/2023,10,5,10000,1000,1000,0,5000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x147c_2023_10_01,CUS_0x147c,1/10/2023,10,3,10000,1000,0,2000,9000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1488_2023_12_01,CUS_0x1488,1/12/2023,10,1,10000,1000,1000,0,9000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x148b_2023_04_01,CUS_0x148b,1/4/2023,10,9,10000,1000,1000,0,1000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x1498_2023_10_01,CUS_0x1498,1/10/2023,10,3,10000,1000,2000,0,7000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x149e_2023_06_01,CUS_0x149e,1/6/2023,10,7,10000,1000,1000,0,3000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
CUS_0x14a3_2023_07_01,CUS_0x14a3,1/7/2023,10,6,10000,1000,1000,0,4000,1/1/2024,2024-01-01,2025-10-05 04:42:32.705906,data/lms_loan_daily.csv,2024-01-01
