loan_id,Customer_ID,loan_start_date,tenure,installment_num,loan_amt,due_amt,paid_amt,overdue_amt,balance,snapshot_date,normalized_snapshot_date,bronze_ingestion_timestamp,bronze_source_file,bronze_processing_date
CUS_0x1063_2023_12_01,CUS_0x1063,1/12/2023,10,8,10000,1000,1000,0,2000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1075_2024_05_01,CUS_0x1075,1/5/2024,10,3,10000,1000,1000,0,7000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x107c_2023_11_01,CUS_0x107c,1/11/2023,10,9,10000,1000,1000,0,1000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1096_2024_03_01,CUS_0x1096,1/3/2024,10,5,10000,1000,0,2000,7000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x109b_2023_10_01,CUS_0x109b,1/10/2023,10,10,10000,1000,0,9000,9000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x109d_2024_04_01,CUS_0x109d,1/4/2024,10,4,10000,1000,1000,0,6000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x10ac_2024_08_01,CUS_0x10ac,1/8/2024,10,0,10000,0,0,0,10000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x10c0_2024_02_01,CUS_0x10c0,1/2/2024,10,6,10000,1000,0,6000,10000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x10c5_2024_08_01,CUS_0x10c5,1/8/2024,10,0,10000,0,0,0,10000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x10d7_2023_12_01,CUS_0x10d7,1/12/2023,10,8,10000,1000,0,5000,7000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x10dd_2024_06_01,CUS_0x10dd,1/6/2024,10,2,10000,1000,1000,0,8000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x10fd_2023_12_01,CUS_0x10fd,1/12/2023,10,8,10000,1000,0,5000,7000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x10ff_2023_10_01,CUS_0x10ff,1/10/2023,10,10,10000,1000,1000,0,0,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1100_2023_10_01,CUS_0x1100,1/10/2023,10,10,10000,1000,0,6000,6000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1107_2023_11_01,CUS_0x1107,1/11/2023,10,9,10000,1000,0,9000,10000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1108_2024_07_01,CUS_0x1108,1/7/2024,10,1,10000,1000,1000,0,9000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1109_2024_06_01,CUS_0x1109,1/6/2024,10,2,10000,1000,0,1000,9000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x111c_2024_03_01,CUS_0x111c,1/3/2024,10,5,10000,1000,0,3000,8000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x112d_2024_03_01,CUS_0x112d,1/3/2024,10,5,10000,1000,0,1000,6000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x112e_2024_04_01,CUS_0x112e,1/4/2024,10,4,10000,1000,1000,0,6000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x112f_2023_10_01,CUS_0x112f,1/10/2023,10,10,10000,1000,0,7000,7000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1134_2023_10_01,CUS_0x1134,1/10/2023,10,10,10000,1000,1000,0,0,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1139_2023_12_01,CUS_0x1139,1/12/2023,10,8,10000,1000,1000,0,2000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1145_2024_08_01,CUS_0x1145,1/8/2024,10,0,10000,0,0,0,10000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x115c_2024_02_01,CUS_0x115c,1/2/2024,10,6,10000,1000,1000,0,4000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1168_2023_10_01,CUS_0x1168,1/10/2023,10,10,10000,1000,1000,0,0,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x117f_2023_11_01,CUS_0x117f,1/11/2023,10,9,10000,1000,1000,0,1000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1183_2024_04_01,CUS_0x1183,1/4/2024,10,4,10000,1000,1000,0,6000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1185_2024_05_01,CUS_0x1185,1/5/2024,10,3,10000,1000,1000,0,7000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1190_2024_05_01,CUS_0x1190,1/5/2024,10,3,10000,1000,1000,0,7000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x11a4_2023_11_01,CUS_0x11a4,1/11/2023,10,9,10000,1000,0,7000,8000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x11ac_2024_08_01,CUS_0x11ac,1/8/2024,10,0,10000,0,0,0,10000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1204_2024_03_01,CUS_0x1204,1/3/2024,10,5,10000,1000,0,1000,6000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1207_2023_12_01,CUS_0x1207,1/12/2023,10,8,10000,1000,0,5000,7000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1220_2024_04_01,CUS_0x1220,1/4/2024,10,4,10000,1000,1000,0,6000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1226_2024_04_01,CUS_0x1226,1/4/2024,10,4,10000,1000,1000,0,6000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x122c_2024_08_01,CUS_0x122c,1/8/2024,10,0,10000,0,0,0,10000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x122f_2024_05_01,CUS_0x122f,1/5/2024,10,3,10000,1000,0,1000,8000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1233_2024_05_01,CUS_0x1233,1/5/2024,10,3,10000,1000,1000,0,7000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1236_2024_05_01,CUS_0x1236,1/5/2024,10,3,10000,1000,1000,0,7000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x123d_2023_11_01,CUS_0x123d,1/11/2023,10,9,10000,1000,0,7000,8000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1249_2024_05_01,CUS_0x1249,1/5/2024,10,3,10000,1000,1000,0,7000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1250_2023_12_01,CUS_0x1250,1/12/2023,10,8,10000,1000,1000,0,2000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x125c_2024_05_01,CUS_0x125c,1/5/2024,10,3,10000,1000,2000,0,7000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1269_2024_01_01,CUS_0x1269,1/1/2024,10,7,10000,1000,1000,0,3000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1274_2024_08_01,CUS_0x1274,1/8/2024,10,0,10000,0,0,0,10000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1281_2023_11_01,CUS_0x1281,1/11/2023,10,9,10000,1000,0,6000,7000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1286_2024_06_01,CUS_0x1286,1/6/2024,10,2,10000,1000,1000,0,8000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1288_2024_08_01,CUS_0x1288,1/8/2024,10,0,10000,0,0,0,10000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x128f_2024_05_01,CUS_0x128f,1/5/2024,10,3,10000,1000,1000,0,7000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1290_2024_01_01,CUS_0x1290,1/1/2024,10,7,10000,1000,1000,0,3000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x12a8_2024_06_01,CUS_0x12a8,1/6/2024,10,2,10000,1000,1000,0,8000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x12af_2024_03_01,CUS_0x12af,1/3/2024,10,5,10000,1000,1000,0,5000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x12b6_2024_02_01,CUS_0x12b6,1/2/2024,10,6,10000,1000,1000,0,4000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x12b8_2024_02_01,CUS_0x12b8,1/2/2024,10,6,10000,1000,0,5000,9000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x12cb_2024_03_01,CUS_0x12cb,1/3/2024,10,5,10000,1000,0,2000,7000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x12cc_2024_08_01,CUS_0x12cc,1/8/2024,10,0,10000,0,0,0,10000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x12d1_2024_01_01,CUS_0x12d1,1/1/2024,10,7,10000,1000,1000,0,3000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x12d5_2024_01_01,CUS_0x12d5,1/1/2024,10,7,10000,1000,1000,0,3000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x12e7_2023_10_01,CUS_0x12e7,1/10/2023,10,10,10000,1000,0,9000,9000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x12ef_2024_02_01,CUS_0x12ef,1/2/2024,10,6,10000,1000,1000,0,4000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x12f2_2023_12_01,CUS_0x12f2,1/12/2023,10,8,10000,1000,0,4000,6000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x12fa_2023_11_01,CUS_0x12fa,1/11/2023,10,9,10000,1000,1000,0,1000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x12fc_2024_03_01,CUS_0x12fc,1/3/2024,10,5,10000,1000,1000,0,5000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1309_2024_06_01,CUS_0x1309,1/6/2024,10,2,10000,1000,1000,0,8000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x131f_2024_05_01,CUS_0x131f,1/5/2024,10,3,10000,1000,2000,0,7000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1338_2024_08_01,CUS_0x1338,1/8/2024,10,0,10000,0,0,0,10000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x133b_2024_05_01,CUS_0x133b,1/5/2024,10,3,10000,1000,1000,0,7000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x133e_2024_01_01,CUS_0x133e,1/1/2024,10,7,10000,1000,1000,0,3000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1343_2024_04_01,CUS_0x1343,1/4/2024,10,4,10000,1000,1000,0,6000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1348_2023_12_01,CUS_0x1348,1/12/2023,10,8,10000,1000,1000,0,2000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x134d_2024_02_01,CUS_0x134d,1/2/2024,10,6,10000,1000,1000,0,4000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1355_2023_12_01,CUS_0x1355,1/12/2023,10,8,10000,1000,0,7000,9000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1358_2023_11_01,CUS_0x1358,1/11/2023,10,9,10000,1000,0,5000,6000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1367_2023_11_01,CUS_0x1367,1/11/2023,10,9,10000,1000,0,5000,6000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1370_2024_08_01,CUS_0x1370,1/8/2024,10,0,10000,0,0,0,10000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1378_2024_08_01,CUS_0x1378,1/8/2024,10,0,10000,0,0,0,10000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1382_2024_05_01,CUS_0x1382,1/5/2024,10,3,10000,1000,1000,0,7000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1383_2024_01_01,CUS_0x1383,1/1/2024,10,7,10000,1000,1000,0,3000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x138b_2023_12_01,CUS_0x138b,1/12/2023,10,8,10000,1000,0,5000,7000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x138e_2023_10_01,CUS_0x138e,1/10/2023,10,10,10000,1000,1000,0,0,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x139b_2024_08_01,CUS_0x139b,1/8/2024,10,0,10000,0,0,0,10000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x13a9_2024_08_01,CUS_0x13a9,1/8/2024,10,0,10000,0,0,0,10000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x13b2_2023_11_01,CUS_0x13b2,1/11/2023,10,9,10000,1000,1000,0,1000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x13b5_2024_07_01,CUS_0x13b5,1/7/2024,10,1,10000,1000,1000,0,9000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x13b8_2024_07_01,CUS_0x13b8,1/7/2024,10,1,10000,1000,1000,0,9000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x13bc_2023_11_01,CUS_0x13bc,1/11/2023,10,9,10000,1000,1000,0,1000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x13c2_2024_02_01,CUS_0x13c2,1/2/2024,10,6,10000,1000,1000,0,4000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x13c7_2024_04_01,CUS_0x13c7,1/4/2024,10,4,10000,1000,0,1000,7000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x13ce_2024_08_01,CUS_0x13ce,1/8/2024,10,0,10000,0,0,0,10000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x13d5_2024_04_01,CUS_0x13d5,1/4/2024,10,4,10000,1000,1000,0,6000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x13db_2023_12_01,CUS_0x13db,1/12/2023,10,8,10000,1000,1000,0,2000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x13e3_2023_12_01,CUS_0x13e3,1/12/2023,10,8,10000,1000,1000,0,2000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x13f8_2024_06_01,CUS_0x13f8,1/6/2024,10,2,10000,1000,1000,0,8000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1414_2024_02_01,CUS_0x1414,1/2/2024,10,6,10000,1000,1000,0,4000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1416_2023_11_01,CUS_0x1416,1/11/2023,10,9,10000,1000,1000,0,1000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1422_2024_04_01,CUS_0x1422,1/4/2024,10,4,10000,1000,0,2000,8000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1439_2023_12_01,CUS_0x1439,1/12/2023,10,8,10000,1000,1000,0,2000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x143c_2024_01_01,CUS_0x143c,1/1/2024,10,7,10000,1000,1000,0,3000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1441_2023_12_01,CUS_0x1441,1/12/2023,10,8,10000,1000,1000,0,2000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x144c_2024_03_01,CUS_0x144c,1/3/2024,10,5,10000,1000,1000,0,5000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x144f_2024_07_01,CUS_0x144f,1/7/2024,10,1,10000,1000,1000,0,9000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1470_2024_02_01,CUS_0x1470,1/2/2024,10,6,10000,1000,1000,0,4000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1472_2024_06_01,CUS_0x1472,1/6/2024,10,2,10000,1000,1000,0,8000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x147a_2024_08_01,CUS_0x147a,1/8/2024,10,0,10000,0,0,0,10000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x147c_2023_10_01,CUS_0x147c,1/10/2023,10,10,10000,1000,0,9000,9000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1488_2023_12_01,CUS_0x1488,1/12/2023,10,8,10000,1000,1000,0,2000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x148e_2024_05_01,CUS_0x148e,1/5/2024,10,3,10000,1000,1000,0,7000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1498_2023_10_01,CUS_0x1498,1/10/2023,10,10,10000,1000,0,7000,7000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x14c1_2023_11_01,CUS_0x14c1,1/11/2023,10,9,10000,1000,1000,0,1000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x14ce_2024_04_01,CUS_0x14ce,1/4/2024,10,4,10000,1000,1000,0,6000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x14d0_2024_01_01,CUS_0x14d0,1/1/2024,10,7,10000,1000,1000,0,3000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x14d3_2023_12_01,CUS_0x14d3,1/12/2023,10,8,10000,1000,1000,0,2000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x14ea_2023_11_01,CUS_0x14ea,1/11/2023,10,9,10000,1000,1000,0,1000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x14ec_2024_07_01,CUS_0x14ec,1/7/2024,10,1,10000,1000,1000,0,9000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x14f5_2023_10_01,CUS_0x14f5,1/10/2023,10,10,10000,1000,0,6000,6000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x150b_2024_05_01,CUS_0x150b,1/5/2024,10,3,10000,1000,1000,0,7000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x150d_2024_01_01,CUS_0x150d,1/1/2024,10,7,10000,1000,0,5000,8000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1510_2024_08_01,CUS_0x1510,1/8/2024,10,0,10000,0,0,0,10000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1528_2024_04_01,CUS_0x1528,1/4/2024,10,4,10000,1000,1000,0,6000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1534_2024_04_01,CUS_0x1534,1/4/2024,10,4,10000,1000,0,2000,8000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1546_2024_03_01,CUS_0x1546,1/3/2024,10,5,10000,1000,1000,0,5000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1550_2024_01_01,CUS_0x1550,1/1/2024,10,7,10000,1000,1000,0,3000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
CUS_0x1572_2024_08_01,CUS_0x1572,1/8/2024,10,0,10000,0,0,0,10000,1/8/2024,2024-08-01,2025-11-09 07:23:55.536885,data/lms_loan_daily.csv,2024-08-01
