loan_id,Customer_ID,loan_start_date,tenure,installment_num,loan_amt,due_amt,paid_amt,overdue_amt,balance,snapshot_date,normalized_snapshot_date,bronze_ingestion_timestamp,bronze_source_file,bronze_processing_date
CUS_0x12c1_2023_04_01,CUS_0x12c1,1/4/2023,10,6,10000,1000,0,4000,8000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x12ce_2023_07_01,CUS_0x12ce,1/7/2023,10,3,10000,1000,0,1000,8000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x12dd_2023_03_01,CUS_0x12dd,1/3/2023,10,7,10000,1000,1000,0,3000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x12e7_2023_10_01,CUS_0x12e7,1/10/2023,10,0,10000,0,0,0,10000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x12ea_2023_08_01,CUS_0x12ea,1/8/2023,10,2,10000,1000,1000,0,8000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x12ec_2023_09_01,CUS_0x12ec,1/9/2023,10,1,10000,1000,1000,0,9000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x12fb_2023_01_01,CUS_0x12fb,1/1/2023,10,9,10000,1000,1000,0,1000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x130b_2023_04_01,CUS_0x130b,1/4/2023,10,6,10000,1000,1000,0,4000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x1319_2023_06_01,CUS_0x1319,1/6/2023,10,4,10000,1000,1000,0,6000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x1324_2023_03_01,CUS_0x1324,1/3/2023,10,7,10000,1000,0,4000,7000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x1325_2023_01_01,CUS_0x1325,1/1/2023,10,9,10000,1000,1000,0,1000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x1326_2023_08_01,CUS_0x1326,1/8/2023,10,2,10000,1000,0,1000,9000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x1329_2023_06_01,CUS_0x1329,1/6/2023,10,4,10000,1000,1000,0,6000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x1330_2023_09_01,CUS_0x1330,1/9/2023,10,1,10000,1000,1000,0,9000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x1340_2023_05_01,CUS_0x1340,1/5/2023,10,5,10000,1000,1000,0,5000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x1341_2023_01_01,CUS_0x1341,1/1/2023,10,9,10000,1000,1000,0,1000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x135c_2023_02_01,CUS_0x135c,1/2/2023,10,8,10000,1000,1000,0,2000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x136b_2023_03_01,CUS_0x136b,1/3/2023,10,7,10000,1000,0,4000,7000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x136c_2023_08_01,CUS_0x136c,1/8/2023,10,2,10000,1000,0,1000,9000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x1375_2023_01_01,CUS_0x1375,1/1/2023,10,9,10000,1000,0,9000,10000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x138e_2023_10_01,CUS_0x138e,1/10/2023,10,0,10000,0,0,0,10000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x138f_2023_08_01,CUS_0x138f,1/8/2023,10,2,10000,1000,1000,0,8000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x13a8_2023_01_01,CUS_0x13a8,1/1/2023,10,9,10000,1000,1000,0,1000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x13b0_2023_07_01,CUS_0x13b0,1/7/2023,10,3,10000,1000,1000,0,7000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x13d1_2023_05_01,CUS_0x13d1,1/5/2023,10,5,10000,1000,0,3000,8000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x13d6_2023_07_01,CUS_0x13d6,1/7/2023,10,3,10000,1000,0,2000,9000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x13de_2023_07_01,CUS_0x13de,1/7/2023,10,3,10000,1000,1000,0,7000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x13df_2023_03_01,CUS_0x13df,1/3/2023,10,7,10000,1000,0,3000,6000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x13e7_2023_08_01,CUS_0x13e7,1/8/2023,10,2,10000,1000,1000,0,8000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x13eb_2023_05_01,CUS_0x13eb,1/5/2023,10,5,10000,1000,0,2000,7000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x13ec_2023_07_01,CUS_0x13ec,1/7/2023,10,3,10000,1000,1000,0,7000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x13ee_2023_03_01,CUS_0x13ee,1/3/2023,10,7,10000,1000,1000,0,3000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x13ef_2023_01_01,CUS_0x13ef,1/1/2023,10,9,10000,1000,1000,0,1000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x13f6_2023_07_01,CUS_0x13f6,1/7/2023,10,3,10000,1000,1000,0,7000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x141c_2023_09_01,CUS_0x141c,1/9/2023,10,1,10000,1000,1000,0,9000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x141d_2023_04_01,CUS_0x141d,1/4/2023,10,6,10000,1000,1000,0,4000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x142f_2023_06_01,CUS_0x142f,1/6/2023,10,4,10000,1000,0,2000,8000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x1430_2023_09_01,CUS_0x1430,1/9/2023,10,1,10000,1000,1000,0,9000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x1431_2023_04_01,CUS_0x1431,1/4/2023,10,6,10000,1000,0,2000,6000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x143a_2023_08_01,CUS_0x143a,1/8/2023,10,2,10000,1000,1000,0,8000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x1440_2023_01_01,CUS_0x1440,1/1/2023,10,9,10000,1000,1000,0,1000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x1443_2023_01_01,CUS_0x1443,1/1/2023,10,9,10000,1000,1000,0,1000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x1452_2023_02_01,CUS_0x1452,1/2/2023,10,8,10000,1000,0,6000,8000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x1453_2023_08_01,CUS_0x1453,1/8/2023,10,2,10000,1000,1000,0,8000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x145a_2023_01_01,CUS_0x145a,1/1/2023,10,9,10000,1000,1000,0,1000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x145c_2023_06_01,CUS_0x145c,1/6/2023,10,4,10000,1000,0,2000,8000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x1471_2023_08_01,CUS_0x1471,1/8/2023,10,2,10000,1000,1000,0,8000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x147c_2023_10_01,CUS_0x147c,1/10/2023,10,0,10000,0,0,0,10000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x148b_2023_04_01,CUS_0x148b,1/4/2023,10,6,10000,1000,1000,0,4000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x1492_2023_01_01,CUS_0x1492,1/1/2023,10,9,10000,1000,1000,0,1000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x1498_2023_10_01,CUS_0x1498,1/10/2023,10,0,10000,0,0,0,10000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x149e_2023_06_01,CUS_0x149e,1/6/2023,10,4,10000,1000,1000,0,6000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x14a3_2023_07_01,CUS_0x14a3,1/7/2023,10,3,10000,1000,1000,0,7000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x14b3_2023_07_01,CUS_0x14b3,1/7/2023,10,3,10000,1000,1000,0,7000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x14b4_2023_04_01,CUS_0x14b4,1/4/2023,10,6,10000,1000,1000,0,4000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x14b9_2023_07_01,CUS_0x14b9,1/7/2023,10,3,10000,1000,1000,0,7000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x14ba_2023_05_01,CUS_0x14ba,1/5/2023,10,5,10000,1000,0,2000,7000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x14ca_2023_06_01,CUS_0x14ca,1/6/2023,10,4,10000,1000,0,2000,8000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x14cf_2023_08_01,CUS_0x14cf,1/8/2023,10,2,10000,1000,1000,0,8000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x14d1_2023_09_01,CUS_0x14d1,1/9/2023,10,1,10000,1000,1000,0,9000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x14d5_2023_02_01,CUS_0x14d5,1/2/2023,10,8,10000,1000,1000,0,2000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x14d8_2023_03_01,CUS_0x14d8,1/3/2023,10,7,10000,1000,0,6000,9000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x14de_2023_09_01,CUS_0x14de,1/9/2023,10,1,10000,1000,1000,0,9000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x14e5_2023_09_01,CUS_0x14e5,1/9/2023,10,1,10000,1000,1000,0,9000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x14f5_2023_10_01,CUS_0x14f5,1/10/2023,10,0,10000,0,0,0,10000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x14ff_2023_04_01,CUS_0x14ff,1/4/2023,10,6,10000,1000,0,3000,7000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x150c_2023_07_01,CUS_0x150c,1/7/2023,10,3,10000,1000,1000,0,7000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x1521_2023_03_01,CUS_0x1521,1/3/2023,10,7,10000,1000,1000,0,3000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x1537_2023_04_01,CUS_0x1537,1/4/2023,10,6,10000,1000,0,4000,8000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
CUS_0x153d_2023_01_01,CUS_0x153d,1/1/2023,10,9,10000,1000,1000,0,1000,1/10/2023,2023-10-01,2025-11-09 06:51:02.752980,data/lms_loan_daily.csv,2023-10-01
